time,price,magnetisation,return
2066,1.035828,0.004800,-0.291942
2067,1.039979,0.008800,1.449092
2068,1.037486,0.006400,-0.872287
2069,1.037486,0.006400,-0.001770
2070,1.037486,0.006400,-0.001770
2071,1.037486,0.006400,-0.001770
2072,1.038317,0.007200,0.288402
2073,1.039979,0.008800,0.578575
2074,1.038317,0.007200,-0.582115
2075,1.039979,0.008800,0.578575
2076,1.038317,0.007200,-0.582115
2077,1.038317,0.007200,-0.001770
2078,1.037486,0.006400,-0.291943
2079,1.039148,0.008000,0.578575
2080,1.037486,0.006400,-0.582115
2081,1.038317,0.007200,0.288402
2082,1.044148,0.012800,2.029437
2083,1.045820,0.014400,0.578575
2084,1.050852,0.019200,1.739265
2085,1.051693,0.020000,0.288402
2086,1.055063,0.023200,1.158920
2087,1.052534,0.020800,-0.872287
2088,1.050011,0.018400,-0.872287
2089,1.047494,0.016000,-0.872287
2090,1.050851,0.019200,1.158920
2091,1.048332,0.016800,-0.872288
2092,1.050011,0.018400,0.578575
2093,1.051692,0.020000,0.578574
2094,1.049171,0.017600,-0.872287
2095,1.049171,0.017600,-0.001770
2096,1.049171,0.017600,-0.001770
2097,1.046656,0.015200,-0.872287
2098,1.046656,0.015200,-0.001770
2099,1.048332,0.016800,0.578574
2100,1.048332,0.016800,-0.001770
2101,1.045820,0.014400,-0.872287
2102,1.045820,0.014400,-0.001770
2103,1.049171,0.017600,1.158920
2104,1.050851,0.019200,0.578575
2105,1.055063,0.023200,1.449092
2106,1.058445,0.026400,1.158920
2107,1.057598,0.025600,-0.291943
2108,1.060140,0.028000,0.868748
2109,1.061837,0.029600,0.578574
2110,1.062687,0.030400,0.288403
2111,1.062687,0.030400,-0.001770
2112,1.065241,0.032800,0.868747
2113,1.063538,0.031200,-0.582115
2114,1.065241,0.032800,0.578575
2115,1.065241,0.032800,-0.001770
2116,1.065241,0.032800,-0.001770
2117,1.068655,0.036000,1.158919
2118,1.071223,0.038400,0.868748
2119,1.075516,0.042400,1.449091
2120,1.074656,0.041600,-0.291942
2121,1.074656,0.041600,-0.001770
2122,1.072938,0.040000,-0.582115
2123,1.074656,0.041600,0.578575
2124,1.071223,0.038400,-1.162459
2125,1.071223,0.038400,-0.001770
2126,1.070366,0.037600,-0.291943
2127,1.068655,0.036000,-0.582115
2128,1.068655,0.036000,-0.001770
2129,1.067800,0.035200,-0.291942
2130,1.070366,0.037600,0.868747
2131,1.069510,0.036800,-0.291942
2132,1.067800,0.035200,-0.582115
2133,1.066946,0.034400,-0.291942
2134,1.066946,0.034400,-0.001770
2135,1.069510,0.036800,0.868747
2136,1.072080,0.039200,0.868747
2137,1.071223,0.038400,-0.291942
2138,1.070366,0.037600,-0.291943
2139,1.070366,0.037600,-0.001770
2140,1.072080,0.039200,0.578575
2141,1.069510,0.036800,-0.872287
2142,1.066093,0.033600,-1.162460
2143,1.065241,0.032800,-0.291942
2144,1.063537,0.031200,-0.582115
2145,1.068655,0.036000,1.739264
2146,1.067800,0.035200,-0.291942
2147,1.068655,0.036000,0.288402
2148,1.070366,0.037600,0.578575
2149,1.067800,0.035200,-0.872287
2150,1.066946,0.034400,-0.291942
2151,1.071223,0.038400,1.449092
2152,1.070366,0.037600,-0.291943
2153,1.069510,0.036800,-0.291942
2154,1.065241,0.032800,-1.452633
2155,1.064389,0.032000,-0.291942
2156,1.063538,0.031200,-0.291943
2157,1.066946,0.034400,1.158920
2158,1.066093,0.033600,-0.291943
2159,1.066946,0.034400,0.288403
2160,1.065241,0.032800,-0.582115
2161,1.068655,0.036000,1.158919
2162,1.067800,0.035200,-0.291942
2163,1.067800,0.035200,-0.001770
2164,1.066946,0.034400,-0.291942
2165,1.061837,0.029600,-1.742805
2166,1.060140,0.028000,-0.582115
2167,1.059292,0.027200,-0.291943
2168,1.059292,0.027200,-0.001770
2169,1.060140,0.028000,0.288403
2170,1.060140,0.028000,-0.001770
2171,1.060140,0.028000,-0.001770
2172,1.060988,0.028800,0.288402
2173,1.057598,0.025600,-1.162460
2174,1.057598,0.025600,-0.001770
2175,1.055908,0.024000,-0.582115
2176,1.055063,0.023200,-0.291943
2177,1.052534,0.020800,-0.872287
2178,1.046656,0.015200,-2.032977
2179,1.044983,0.013600,-0.582115
2180,1.044147,0.012800,-0.291943
2181,1.045820,0.014400,0.578575
2182,1.046656,0.015200,0.288403
2183,1.041645,0.010400,-1.742805
2184,1.042478,0.011200,0.288402
2185,1.041645,0.010400,-0.291942
2186,1.038317,0.007200,-1.162460
2187,1.039979,0.008800,0.578575
2188,1.036657,0.005600,-1.162460
2189,1.034999,0.004000,-0.582115
2190,1.034999,0.004000,-0.001770
2191,1.031693,0.000800,-1.162460
2192,1.030867,0.000000,-0.291942
2193,1.032518,0.001600,0.578575
2194,1.030867,0.000000,-0.582115
2195,1.025111,-0.005600,-2.032977
2196,1.024291,-0.006400,-0.291943
2197,1.024291,-0.006400,-0.001770
2198,1.026752,-0.004000,0.868747
2199,1.025931,-0.004800,-0.291943
2200,1.023472,-0.007200,-0.872287
2201,1.025931,-0.004800,0.868747
2202,1.023472,-0.007200,-0.872287
2203,1.025111,-0.005600,0.578575
2204,1.026752,-0.004000,0.578575
2205,1.027574,-0.003200,0.288402
2206,1.030867,0.000000,1.158920
2207,1.029219,-0.001600,-0.582115
2208,1.030867,0.000000,0.578575
2209,1.032518,0.001600,0.578575
2210,1.030867,0.000000,-0.582115
2211,1.032518,0.001600,0.578575
2212,1.034171,0.003200,0.578575
2213,1.033344,0.002400,-0.291942
2214,1.032518,0.001600,-0.291943
2215,1.034171,0.003200,0.578575
2216,1.034171,0.003200,-0.001770
2217,1.033344,0.002400,-0.291942
2218,1.034171,0.003200,0.288402
2219,1.032518,0.001600,-0.582115
2220,1.030867,0.000000,-0.582115
2221,1.030867,0.000000,-0.001770
2222,1.030867,0.000000,-0.001770
2223,1.030867,0.000000,-0.001770
2224,1.030043,-0.000800,-0.291942
2225,1.032518,0.001600,0.868747
2226,1.033344,0.002400,0.288402
2227,1.033344,0.002400,-0.001770
2228,1.033344,0.002400,-0.001770
2229,1.031692,0.000800,-0.582115
2230,1.033344,0.002400,0.578575
2231,1.032518,0.001600,-0.291943
2232,1.029219,-0.001600,-1.162460
2233,1.030867,0.000000,0.578575
2234,1.031692,0.000800,0.288402
2235,1.031692,0.000800,-0.001770
2236,1.033344,0.002400,0.578575
2237,1.036656,0.005600,1.158920
2238,1.038316,0.007200,0.578575
2239,1.037486,0.006400,-0.291943
2240,1.037486,0.006400,-0.001770
2241,1.038316,0.007200,0.288402
2242,1.042478,0.011200,1.449092
2243,1.040811,0.009600,-0.582115
2244,1.039147,0.008000,-0.582115
2245,1.039979,0.008800,0.288402
2246,1.038316,0.007200,-0.582115
2247,1.038316,0.007200,-0.001770
2248,1.038316,0.007200,-0.001770
2249,1.037486,0.006400,-0.291943
2250,1.038316,0.007200,0.288402
2251,1.039147,0.008000,0.288403
2252,1.037486,0.006400,-0.582115
2253,1.038316,0.007200,0.288402
2254,1.038316,0.007200,-0.001770
2255,1.035827,0.004800,-0.872287
2256,1.033344,0.002400,-0.872287
2257,1.030043,-0.000800,-1.162460
2258,1.030043,-0.000800,-0.001770
2259,1.028396,-0.002400,-0.582115
2260,1.026752,-0.004000,-0.582115
2261,1.027574,-0.003200,0.288402
2262,1.029219,-0.001600,0.578575
2263,1.030867,0.000000,0.578575
2264,1.034171,0.003200,1.158920
2265,1.033344,0.002400,-0.291942
2266,1.033344,0.002400,-0.001770
2267,1.034171,0.003200,0.288402
2268,1.037486,0.006400,1.158920
2269,1.036656,0.005600,-0.291943
2270,1.036656,0.005600,-0.001770
2271,1.037486,0.006400,0.288402
2272,1.037486,0.006400,-0.001770
2273,1.034999,0.004000,-0.872287
2274,1.034171,0.003200,-0.291943
2275,1.035827,0.004800,0.578575
2276,1.034171,0.003200,-0.582115
2277,1.034999,0.004000,0.288402
2278,1.035827,0.004800,0.288402
2279,1.035827,0.004800,-0.001770
2280,1.034999,0.004000,-0.291943
2281,1.036656,0.005600,0.578575
2282,1.036656,0.005600,-0.001770
2283,1.038316,0.007200,0.578575
2284,1.038316,0.007200,-0.001770
2285,1.038316,0.007200,-0.001770
2286,1.041644,0.010400,1.158920
2287,1.039979,0.008800,-0.582115
2288,1.036656,0.005600,-1.162460
2289,1.036656,0.005600,-0.001770
2290,1.034999,0.004000,-0.582115
2291,1.034171,0.003200,-0.291943
2292,1.034171,0.003200,-0.001770
2293,1.036656,0.005600,0.868747
2294,1.034999,0.004000,-0.582115
2295,1.034999,0.004000,-0.001770
2296,1.034171,0.003200,-0.291943
2297,1.033344,0.002400,-0.291942
2298,1.030867,0.000000,-0.872287
2299,1.030867,0.000000,-0.001770
2300,1.034171,0.003200,1.158920
2301,1.035827,0.004800,0.578575
2302,1.035827,0.004800,-0.001770
2303,1.032518,0.001600,-1.162460
2304,1.030867,0.000000,-0.582115
2305,1.032518,0.001600,0.578575
2306,1.032518,0.001600,-0.001770
2307,1.034171,0.003200,0.578575
2308,1.034999,0.004000,0.288402
2309,1.038316,0.007200,1.158920
2310,1.038316,0.007200,-0.001770
2311,1.039147,0.008000,0.288403
2312,1.036656,0.005600,-0.872288
2313,1.037486,0.006400,0.288402
2314,1.036656,0.005600,-0.291943
2315,1.038316,0.007200,0.578575
2316,1.040811,0.009600,0.868747
2317,1.039979,0.008800,-0.291943
2318,1.040811,0.009600,0.288403
2319,1.041644,0.010400,0.288402
2320,1.040811,0.009600,-0.291942
2321,1.038316,0.007200,-0.872288
2322,1.038316,0.007200,-0.001770
2323,1.039979,0.008800,0.578575
2324,1.041644,0.010400,0.578575
2325,1.037486,0.006400,-1.452632
2326,1.038316,0.007200,0.288402
2327,1.040811,0.009600,0.868747
2328,1.040811,0.009600,-0.001770
2329,1.038316,0.007200,-0.872288
2330,1.039979,0.008800,0.578575
2331,1.039979,0.008800,-0.001770
2332,1.040811,0.009600,0.288403
2333,1.043312,0.012000,0.868747
2334,1.045819,0.014400,0.868747
2335,1.048332,0.016800,0.868747
2336,1.048332,0.016800,-0.001770
2337,1.052534,0.020800,1.449092
2338,1.050011,0.018400,-0.872287
2339,1.049171,0.017600,-0.291943
2340,1.052534,0.020800,1.158920
2341,1.052534,0.020800,-0.001770
2342,1.051692,0.020000,-0.291943
2343,1.049171,0.017600,-0.872287
2344,1.044983,0.013600,-1.452632
2345,1.044147,0.012800,-0.291943
2346,1.040811,0.009600,-1.162459
2347,1.040811,0.009600,-0.001770
2348,1.035827,0.004800,-1.742805
2349,1.036656,0.005600,0.288402
2350,1.036656,0.005600,-0.001770
2351,1.035827,0.004800,-0.291942
2352,1.035827,0.004800,-0.001770
2353,1.031692,0.000800,-1.452632
2354,1.031692,0.000800,-0.001770
2355,1.031692,0.000800,-0.001770
2356,1.033344,0.002400,0.578575
2357,1.033344,0.002400,-0.001770
2358,1.034999,0.004000,0.578575
2359,1.035827,0.004800,0.288402
2360,1.034171,0.003200,-0.582115
2361,1.034999,0.004000,0.288402
2362,1.035827,0.004800,0.288402
2363,1.034171,0.003200,-0.582115
2364,1.035827,0.004800,0.578575
2365,1.035827,0.004800,-0.001770
2366,1.039147,0.008000,1.158920
2367,1.039979,0.008800,0.288402
2368,1.036656,0.005600,-1.162460
2369,1.039147,0.008000,0.868747
2370,1.036656,0.005600,-0.872288
2371,1.034171,0.003200,-0.872287
2372,1.034171,0.003200,-0.001770
2373,1.033344,0.002400,-0.291942
2374,1.033344,0.002400,-0.001770
2375,1.036656,0.005600,1.158920
2376,1.039979,0.008800,1.158920
2377,1.041644,0.010400,0.578575
2378,1.041644,0.010400,-0.001770
2379,1.039979,0.008800,-0.582115
2380,1.039147,0.008000,-0.291942
2381,1.039147,0.008000,-0.001770
2382,1.041644,0.010400,0.868747
2383,1.042478,0.011200,0.288402
2384,1.043312,0.012000,0.288403
2385,1.040811,0.009600,-0.872287
2386,1.039147,0.008000,-0.582115
2387,1.039979,0.008800,0.288402
2388,1.040811,0.009600,0.288403
2389,1.043312,0.012000,0.868747
2390,1.044147,0.012800,0.288402
2391,1.046656,0.015200,0.868747
2392,1.047494,0.016000,0.288403
2393,1.045819,0.014400,-0.582115
2394,1.044983,0.013600,-0.291942
2395,1.044983,0.013600,-0.001770
2396,1.044147,0.012800,-0.291943
2397,1.042478,0.011200,-0.582115
2398,1.041644,0.010400,-0.291942
2399,1.038316,0.007200,-1.162460
2400,1.038316,0.007200,-0.001770
2401,1.038316,0.007200,-0.001770
2402,1.039147,0.008000,0.288403
2403,1.040811,0.009600,0.578575
2404,1.040811,0.009600,-0.001770
2405,1.040811,0.009600,-0.001770
2406,1.039979,0.008800,-0.291943
2407,1.039147,0.008000,-0.291942
2408,1.040811,0.009600,0.578575
2409,1.039979,0.008800,-0.291943
2410,1.038316,0.007200,-0.582115
2411,1.040811,0.009600,0.868747
2412,1.040811,0.009600,-0.001770
2413,1.042478,0.011200,0.578574
2414,1.042478,0.011200,-0.001770
2415,1.044147,0.012800,0.578575
2416,1.043312,0.012000,-0.291942
2417,1.041644,0.010400,-0.582115
2418,1.039979,0.008800,-0.582115
2419,1.039147,0.008000,-0.291942
2420,1.040811,0.009600,0.578575
2421,1.039979,0.008800,-0.291943
2422,1.043312,0.012000,1.158920
2423,1.042478,0.011200,-0.291943
2424,1.044147,0.012800,0.578575
2425,1.044983,0.013600,0.288403
2426,1.043312,0.012000,-0.582115
2427,1.042478,0.011200,-0.291943
2428,1.042478,0.011200,-0.001770
2429,1.038316,0.007200,-1.452632
2430,1.039979,0.008800,0.578575
2431,1.041644,0.010400,0.578575
2432,1.039147,0.008000,-0.872287
2433,1.038316,0.007200,-0.291943
2434,1.037486,0.006400,-0.291943
2435,1.038316,0.007200,0.288402
2436,1.037486,0.006400,-0.291943
2437,1.039147,0.008000,0.578575
2438,1.039979,0.008800,0.288402
2439,1.042478,0.011200,0.868747
2440,1.042478,0.011200,-0.001770
2441,1.039979,0.008800,-0.872287
2442,1.037486,0.006400,-0.872287
2443,1.035827,0.004800,-0.582115
2444,1.035827,0.004800,-0.001770
2445,1.030867,0.000000,-1.742805
2446,1.032518,0.001600,0.578575
2447,1.033344,0.002400,0.288402
2448,1.034171,0.003200,0.288402
2449,1.033344,0.002400,-0.291942
2450,1.034171,0.003200,0.288402
2451,1.034999,0.004000,0.288402
2452,1.036656,0.005600,0.578575
2453,1.033344,0.002400,-1.162460
2454,1.034171,0.003200,0.288402
2455,1.034171,0.003200,-0.001770
2456,1.033344,0.002400,-0.291942
2457,1.032518,0.001600,-0.291943
2458,1.032518,0.001600,-0.001770
2459,1.032518,0.001600,-0.001770
2460,1.035827,0.004800,1.158920
2461,1.037486,0.006400,0.578575
2462,1.038316,0.007200,0.288402
2463,1.036656,0.005600,-0.582115
2464,1.038316,0.007200,0.578575
2465,1.041644,0.010400,1.158920
2466,1.040811,0.009600,-0.291942
2467,1.040811,0.009600,-0.001770
2468,1.041644,0.010400,0.288402
2469,1.040811,0.009600,-0.291942
2470,1.039147,0.008000,-0.582115
2471,1.038316,0.007200,-0.291943
2472,1.040811,0.009600,0.868747
2473,1.039979,0.008800,-0.291943
2474,1.038316,0.007200,-0.582115
2475,1.038316,0.007200,-0.001770
2476,1.038316,0.007200,-0.001770
2477,1.035827,0.004800,-0.872287
2478,1.031692,0.000800,-1.452632
2479,1.030867,0.000000,-0.291942
2480,1.032518,0.001600,0.578575
2481,1.034171,0.003200,0.578575
2482,1.032518,0.001600,-0.582115
2483,1.031692,0.000800,-0.291942
2484,1.030043,-0.000800,-0.582115
2485,1.031692,0.000800,0.578575
2486,1.033344,0.002400,0.578575
2487,1.033344,0.002400,-0.001770
2488,1.034999,0.004000,0.578575
2489,1.037486,0.006400,0.868747
2490,1.040811,0.009600,1.158920
2491,1.040811,0.009600,-0.001770
2492,1.043312,0.012000,0.868747
2493,1.043312,0.012000,-0.001770
2494,1.041644,0.010400,-0.582115
2495,1.044147,0.012800,0.868747
2496,1.046656,0.015200,0.868747
2497,1.044982,0.013600,-0.582115
2498,1.042477,0.011200,-0.872288
2499,1.043312,0.012000,0.288403
2500,1.046656,0.015200,1.158920
2501,1.045819,0.014400,-0.291943
2502,1.043312,0.012000,-0.872287
2503,1.042477,0.011200,-0.291943
2504,1.042477,0.011200,-0.001770
2505,1.043312,0.012000,0.288403
2506,1.041644,0.010400,-0.582115
2507,1.043312,0.012000,0.578575
2508,1.044147,0.012800,0.288402
2509,1.043312,0.012000,-0.291942
2510,1.043312,0.012000,-0.001770
2511,1.045819,0.014400,0.868747
2512,1.047493,0.016000,0.578575
2513,1.047493,0.016000,-0.001770
2514,1.046656,0.015200,-0.291943
2515,1.046656,0.015200,-0.001770
2516,1.046656,0.015200,-0.001770
2517,1.047493,0.016000,0.288403
2518,1.050010,0.018400,0.868747
2519,1.051692,0.020000,0.578574
2520,1.050010,0.018400,-0.582115
2521,1.046656,0.015200,-1.162460
2522,1.044982,0.013600,-0.582115
2523,1.044982,0.013600,-0.001770
2524,1.044982,0.013600,-0.001770
2525,1.044147,0.012800,-0.291943
2526,1.040811,0.009600,-1.162459
2527,1.042477,0.011200,0.578574
2528,1.041644,0.010400,-0.291942
2529,1.042477,0.011200,0.288402
2530,1.039147,0.008000,-1.162459
2531,1.043312,0.012000,1.449092
2532,1.042477,0.011200,-0.291943
2533,1.041644,0.010400,-0.291942
2534,1.043312,0.012000,0.578575
2535,1.042477,0.011200,-0.291943
2536,1.042477,0.011200,-0.001770
2537,1.042477,0.011200,-0.001770
2538,1.041644,0.010400,-0.291942
2539,1.041644,0.010400,-0.001770
2540,1.038316,0.007200,-1.162460
2541,1.039147,0.008000,0.288403
2542,1.039147,0.008000,-0.001770
2543,1.038316,0.007200,-0.291943
2544,1.037486,0.006400,-0.291943
2545,1.036656,0.005600,-0.291943
2546,1.039979,0.008800,1.158920
2547,1.040811,0.009600,0.288403
2548,1.042477,0.011200,0.578574
2549,1.041644,0.010400,-0.291942
2550,1.044982,0.013600,1.158920
2551,1.044147,0.012800,-0.291943
2552,1.047493,0.016000,1.158920
2553,1.046656,0.015200,-0.291943
2554,1.044982,0.013600,-0.582115
2555,1.048332,0.016800,1.158919
2556,1.047493,0.016000,-0.291942
2557,1.048332,0.016800,0.288402
2558,1.049171,0.017600,0.288403
2559,1.051692,0.020000,0.868747
2560,1.051692,0.020000,-0.001770
2561,1.051692,0.020000,-0.001770
2562,1.047493,0.016000,-1.452632
2563,1.044982,0.013600,-0.872288
2564,1.044982,0.013600,-0.001770
2565,1.045819,0.014400,0.288402
2566,1.046656,0.015200,0.288403
2567,1.045819,0.014400,-0.291943
2568,1.045819,0.014400,-0.001770
2569,1.042477,0.011200,-1.162460
2570,1.042477,0.011200,-0.001770
2571,1.040811,0.009600,-0.582115
2572,1.039979,0.008800,-0.291943
2573,1.040811,0.009600,0.288403
2574,1.041644,0.010400,0.288402
2575,1.039147,0.008000,-0.872287
2576,1.038316,0.007200,-0.291943
2577,1.037486,0.006400,-0.291943
2578,1.039147,0.008000,0.578575
2579,1.039147,0.008000,-0.001770
2580,1.038316,0.007200,-0.291943
2581,1.039147,0.008000,0.288403
2582,1.039147,0.008000,-0.001770
2583,1.039979,0.008800,0.288402
2584,1.039979,0.008800,-0.001770
2585,1.038316,0.007200,-0.582115
2586,1.034999,0.004000,-1.162460
2587,1.037485,0.006400,0.868747
2588,1.037485,0.006400,-0.001770
2589,1.036656,0.005600,-0.291943
2590,1.036656,0.005600,-0.001770
2591,1.038316,0.007200,0.578575
2592,1.039978,0.008800,0.578575
2593,1.040811,0.009600,0.288403
2594,1.037485,0.006400,-1.162460
2595,1.038316,0.007200,0.288402
2596,1.037485,0.006400,-0.291943
2597,1.036656,0.005600,-0.291943
2598,1.038316,0.007200,0.578575
2599,1.039978,0.008800,0.578575
2600,1.039978,0.008800,-0.001770
2601,1.039978,0.008800,-0.001770
2602,1.040811,0.009600,0.288403
2603,1.040811,0.009600,-0.001770
2604,1.040811,0.009600,-0.001770
2605,1.041644,0.010400,0.288402
2606,1.043312,0.012000,0.578575
2607,1.042477,0.011200,-0.291943
2608,1.044147,0.012800,0.578575
2609,1.043312,0.012000,-0.291942
2610,1.042477,0.011200,-0.291943
2611,1.041644,0.010400,-0.291942
2612,1.041644,0.010400,-0.001770
2613,1.042477,0.011200,0.288402
2614,1.042477,0.011200,-0.001770
2615,1.043312,0.012000,0.288403
2616,1.046656,0.015200,1.158920
2617,1.047493,0.016000,0.288403
2618,1.049171,0.017600,0.578574
2619,1.050010,0.018400,0.288403
2620,1.050010,0.018400,-0.001770
2621,1.047493,0.016000,-0.872287
2622,1.044982,0.013600,-0.872288
2623,1.047493,0.016000,0.868747
2624,1.047493,0.016000,-0.001770
2625,1.046656,0.015200,-0.291943
2626,1.047493,0.016000,0.288403
2627,1.050851,0.019200,1.158920
2628,1.050851,0.019200,-0.001770
2629,1.049171,0.017600,-0.582115
2630,1.050010,0.018400,0.288403
2631,1.051692,0.020000,0.578574
2632,1.050010,0.018400,-0.582115
2633,1.050851,0.019200,0.288403
2634,1.048332,0.016800,-0.872288
2635,1.050010,0.018400,0.578575
2636,1.050010,0.018400,-0.001770
2637,1.050851,0.019200,0.288403
2638,1.048332,0.016800,-0.872288
2639,1.047493,0.016000,-0.291942
2640,1.045819,0.014400,-0.582115
2641,1.046656,0.015200,0.288403
2642,1.044147,0.012800,-0.872288
2643,1.044147,0.012800,-0.001770
2644,1.044147,0.012800,-0.001770
2645,1.044147,0.012800,-0.001770
2646,1.042477,0.011200,-0.582115
2647,1.043312,0.012000,0.288403
2648,1.041644,0.010400,-0.582115
2649,1.041644,0.010400,-0.001770
2650,1.039978,0.008800,-0.582115
2651,1.042477,0.011200,0.868747
2652,1.040811,0.009600,-0.582115
2653,1.039147,0.008000,-0.582115
2654,1.039147,0.008000,-0.001770
2655,1.037485,0.006400,-0.582115
2656,1.037485,0.006400,-0.001770
2657,1.039147,0.008000,0.578575
2658,1.040811,0.009600,0.578575
2659,1.040811,0.009600,-0.001770
2660,1.040811,0.009600,-0.001770
2661,1.040811,0.009600,-0.001770
2662,1.041644,0.010400,0.288402
2663,1.039978,0.008800,-0.582115
2664,1.041644,0.010400,0.578575
2665,1.040811,0.009600,-0.291942
2666,1.042477,0.011200,0.578574
2667,1.043312,0.012000,0.288403
2668,1.044982,0.013600,0.578575
2669,1.045819,0.014400,0.288402
2670,1.043312,0.012000,-0.872287
2671,1.042477,0.011200,-0.291943
2672,1.040811,0.009600,-0.582115
2673,1.042477,0.011200,0.578574
2674,1.041644,0.010400,-0.291942
2675,1.041644,0.010400,-0.001770
2676,1.043312,0.012000,0.578575
2677,1.044147,0.012800,0.288402
2678,1.042477,0.011200,-0.582115
2679,1.040811,0.009600,-0.582115
2680,1.043312,0.012000,0.868747
2681,1.044147,0.012800,0.288402
2682,1.042477,0.011200,-0.582115
2683,1.044147,0.012800,0.578575
2684,1.043312,0.012000,-0.291942
2685,1.041644,0.010400,-0.582115
2686,1.044147,0.012800,0.868747
2687,1.045819,0.014400,0.578575
2688,1.044147,0.012800,-0.582115
2689,1.044147,0.012800,-0.001770
2690,1.044982,0.013600,0.288403
2691,1.045819,0.014400,0.288402
2692,1.044147,0.012800,-0.582115
2693,1.044147,0.012800,-0.001770
2694,1.044147,0.012800,-0.001770
2695,1.045819,0.014400,0.578575
2696,1.044147,0.012800,-0.582115
2697,1.044147,0.012800,-0.001770
2698,1.044147,0.012800,-0.001770
2699,1.045819,0.014400,0.578575
2700,1.046656,0.015200,0.288403
2701,1.046656,0.015200,-0.001770
2702,1.046656,0.015200,-0.001770
2703,1.045819,0.014400,-0.291943
2704,1.046656,0.015200,0.288403
2705,1.045819,0.014400,-0.291943
2706,1.044147,0.012800,-0.582115
2707,1.041644,0.010400,-0.872287
2708,1.042477,0.011200,0.288402
2709,1.039147,0.008000,-1.162459
2710,1.037485,0.006400,-0.582115
2711,1.036656,0.005600,-0.291943
2712,1.035827,0.004800,-0.291942
2713,1.035827,0.004800,-0.001770
2714,1.037485,0.006400,0.578575
2715,1.036656,0.005600,-0.291943
2716,1.036656,0.005600,-0.001770
2717,1.035827,0.004800,-0.291942
2718,1.038316,0.007200,0.868747
2719,1.039978,0.008800,0.578575
2720,1.039978,0.008800,-0.001770
2721,1.040811,0.009600,0.288403
2722,1.039978,0.008800,-0.291943
2723,1.039978,0.008800,-0.001770
2724,1.042477,0.011200,0.868747
2725,1.042477,0.011200,-0.001770
2726,1.042477,0.011200,-0.001770
2727,1.044147,0.012800,0.578575
2728,1.044982,0.013600,0.288403
2729,1.044982,0.013600,-0.001770
2730,1.044147,0.012800,-0.291943
2731,1.043312,0.012000,-0.291942
2732,1.044982,0.013600,0.578575
2733,1.044982,0.013600,-0.001770
2734,1.044982,0.013600,-0.001770
2735,1.044982,0.013600,-0.001770
2736,1.044982,0.013600,-0.001770
2737,1.044147,0.012800,-0.291943
2738,1.044147,0.012800,-0.001770
2739,1.044982,0.013600,0.288403
2740,1.043312,0.012000,-0.582115
2741,1.042477,0.011200,-0.291943
2742,1.039978,0.008800,-0.872287
2743,1.039147,0.008000,-0.291942
2744,1.039147,0.008000,-0.001770
2745,1.039147,0.008000,-0.001770
2746,1.041644,0.010400,0.868747
2747,1.040811,0.009600,-0.291942
2748,1.039147,0.008000,-0.582115
2749,1.038316,0.007200,-0.291943
2750,1.040811,0.009600,0.868747
2751,1.039147,0.008000,-0.582115
2752,1.039978,0.008800,0.288402
2753,1.040811,0.009600,0.288403
2754,1.040811,0.009600,-0.001770
2755,1.039978,0.008800,-0.291943
2756,1.041644,0.010400,0.578575
2757,1.042477,0.011200,0.288402
2758,1.043312,0.012000,0.288403
2759,1.044147,0.012800,0.288402
2760,1.046656,0.015200,0.868747
2761,1.046656,0.015200,-0.001770
2762,1.047493,0.016000,0.288403
2763,1.048331,0.016800,0.288402
2764,1.046656,0.015200,-0.582115
2765,1.045819,0.014400,-0.291943
2766,1.046656,0.015200,0.288403
2767,1.047493,0.016000,0.288403
2768,1.049170,0.017600,0.578574
2769,1.048331,0.016800,-0.291943
2770,1.047493,0.016000,-0.291942
2771,1.047493,0.016000,-0.001770
2772,1.046656,0.015200,-0.291943
2773,1.046656,0.015200,-0.001770
2774,1.047493,0.016000,0.288403
2775,1.049170,0.017600,0.578574
2776,1.050851,0.019200,0.578575
2777,1.050851,0.019200,-0.001770
2778,1.047493,0.016000,-1.162460
2779,1.048331,0.016800,0.288402
2780,1.048331,0.016800,-0.001770
2781,1.048331,0.016800,-0.001770
2782,1.049170,0.017600,0.288403
2783,1.049170,0.017600,-0.001770
2784,1.049170,0.017600,-0.001770
2785,1.048331,0.016800,-0.291943
2786,1.049170,0.017600,0.288403
2787,1.050851,0.019200,0.578575
2788,1.049170,0.017600,-0.582115
2789,1.046656,0.015200,-0.872287
2790,1.049170,0.017600,0.868747
2791,1.049170,0.017600,-0.001770
2792,1.050010,0.018400,0.288403
2793,1.049170,0.017600,-0.291943
2794,1.050010,0.018400,0.288403
2795,1.050010,0.018400,-0.001770
2796,1.051692,0.020000,0.578574
2797,1.050851,0.019200,-0.291942
2798,1.050010,0.018400,-0.291943
2799,1.048331,0.016800,-0.582115
2800,1.050851,0.019200,0.868748
2801,1.050010,0.018400,-0.291943
2802,1.053376,0.021600,1.158920
2803,1.051692,0.020000,-0.582115
2804,1.051692,0.020000,-0.001770
2805,1.050010,0.018400,-0.582115
2806,1.050851,0.019200,0.288403
2807,1.055062,0.023200,1.449092
2808,1.058444,0.026400,1.158920
2809,1.056752,0.024800,-0.582115
2810,1.060139,0.028000,1.158920
2811,1.061836,0.029600,0.578574
2812,1.061836,0.029600,-0.001770
2813,1.060139,0.028000,-0.582115
2814,1.059291,0.027200,-0.291943
2815,1.058444,0.026400,-0.291943
