time,index
7731,29839.5300
7732,30515.6000
7733,31115.4300
7734,30873.6300
7735,31431.8900
7736,30965.6800
7737,31267.1700
7738,31498.6000
7739,31268.6600
7740,30844.7200
7741,31044.2500
7742,30583.4500
7743,29886.3900
7744,30510.7300
7745,30196.9200
7746,30654.5200
7747,30996.2100
7748,31594.3300
7749,31601.4500
7750,31435.0100
7751,31541.1000
7752,31501.9700
7753,31513.7600
7754,31549.9300
7755,31414.5200
7756,31071.0500
7757,30309.2900
7758,30548.7700
7759,30790.8300
7760,30022.5300
7761,30093.3800
7762,30180.1000
7763,29518.6900
7764,29844.9400
7765,30229.5800
7766,30728.7400
7767,30897.7100
7768,30831.2800
7769,30808.3800
7770,30315.5900
7771,30062.7500
7772,30284.2500
7773,30708.4400
7774,30418.3300
7775,30254.4000
7776,30636.2400
7777,30328.1500
7778,30007.6800
7779,30280.6700
7780,30808.4500
7781,30723.8800
7782,30313.3700
7783,29926.5000
7784,29994.2600
7785,30402.8100
7786,30536.1400
7787,30809.2200
7788,31122.0600
7789,31541.0800
7790,31152.0300
7791,31110.2000
7792,30942.1500
7793,31047.9100
7794,31234.3500
7795,30665.6400
7796,30760.4100
7797,30588.0400
7798,30484.5800
7799,30056.7900
7800,30468.5600
7801,30492.9100
7802,30997.9800
7803,31093.4500
7804,31259.1000
7805,31512.6300
7806,30958.2100
7807,31063.7000
7808,31103.0600
7809,30725.1500
7810,30440.1700
7811,30309.4900
7812,29468.1500
7813,29696.1700
7814,29296.0500
7815,29338.7000
7816,28961.3900
7817,28881.4000
7818,28356.2600
7819,28497.3200
7820,28955.1100
7821,28545.5700
7822,28182.0900
7823,28315.6200
7824,28688.5000
7825,28682.2500
7826,28311.6900
7827,28480.8300
7828,28525.4400
7829,28539.6600
7830,28181.6800
7831,28117.4200
7832,28010.8600
7833,28224.4800
7834,28256.1200
7835,28662.5700
7836,28920.9000
7837,28781.1400
7838,28804.2800
7839,28733.1300
7840,28583.0100
7841,28340.7400
7842,27714.5600
7843,27676.3200
7844,27819.5600
7845,28248.8800
7846,28359.1400
7847,28607.3000
7848,28366.6200
7849,27936.5700
7850,27752.9300
7851,27323.5900
7852,27100.0600
7853,27213.4100
7854,27598.0200
7855,27752.7900
7856,27927.5800
7857,27790.4600
7858,27671.8700
7859,28271.2700
7860,28351.6200
7861,28416.4400
7862,28164.0500
7863,27888.5500
7864,27973.3400
7865,27243.8500
7866,26974.8200
7867,26973.4700
7868,26613.4200
7869,26422.5500
7870,26345.0400
7871,27014.4900
7872,27286.4100
7873,26932.8500
7874,27084.6600
7875,27407.3700
7876,27477.6700
7877,27953.5800
7878,27499.3900
7879,27816.8700
7880,27715.6700
7881,27788.5200
7882,27126.3800
7883,27091.2600
7884,26623.8700
7885,26572.5700
7886,26202.5700
7887,26172.9100
7888,26193.0700
7889,25266.3700
7890,25801.4900
7891,25445.0600
7892,25462.2600
7893,25454.5500
7894,25561.4000
7895,26153.1500
7896,25346.5500
7897,25249.7800
7898,24994.4600
7899,24717.6300
7900,24812.0400
7901,24585.5300
7902,24979.6900
7903,25416.0000
7904,26486.3500
7905,25934.3900
7906,26120.9600
7907,26147.6900
7908,26227.7200
7909,25601.9200
7910,25633.1800
7911,25792.8700
7912,25654.4300
7913,26103.3400
7914,26183.5300
7915,26372.0000
7916,25840.3400
7917,25971.4700
7918,25927.6800
7919,26376.1800
7920,26331.9600
7921,26682.5600
7922,26451.0300
7923,26506.7500
7924,27182.0400
7925,27260.4400
7926,26819.6800
7927,26156.3800
7928,26063.7600
7929,25752.3800
7930,25771.6700
7931,26186.7100
7932,26524.3500
7933,26094.7900
7934,26087.9800
7935,25814.2500
7936,25865.3900
7937,25623.5300
7938,25753.4200
7939,25651.3800
7940,25478.8800
7941,25504.2000
7942,25845.7000
7943,25130.3500
7944,25064.3600
7945,25626.0300
7946,25835.7000
7947,25875.4500
7948,26462.3200
7949,26521.4300
7950,26667.2700
7951,26298.3300
7952,26830.2900
7953,26902.1000
7954,26755.6300
7955,27090.8100
7956,27005.4500
7957,27008.2000
7958,27120.9800
7959,27569.1900
7960,27576.9600
7961,27531.6800
7962,27642.8500
7963,27942.4700
7964,27930.7400
7965,27990.2100
7966,27946.3200
7967,28143.8400
7968,28171.3300
7969,28497.5900
7970,28432.0500
7971,27900.8400
7972,28228.1300
7973,28514.0500
7974,28629.9200
7975,28816.3000
7976,28959.3000
7977,28772.0600
7978,28757.4400
7979,28633.1800
7980,28812.1700
7981,28959.5900
7982,28961.6000
7983,29037.6000
7984,28779.4500
7985,28228.4200
7986,28503.3000
7987,28920.8700
7988,28807.4500
7989,28851.3900
7990,29012.2600
7991,29409.0100
7992,29466.2800
7993,29320.9700
7994,29071.5600
7995,29113.3600
7996,28523.3500
7997,28566.9100
7998,28728.2500
7999,28775.2100
8000,29051.3600
8001,29562.0200
8002,29624.6700
8003,29986.3900
8004,29936.3200
8005,30077.1500
8006,30157.4900
8007,30119.5600
8008,29839.4500
8009,29909.7600
8010,29810.7200
8011,30129.8700
8012,30124.6800
8013,29963.2600
8014,29963.2400
8015,29805.8300
8016,29549.8000
8017,29605.0100
8018,29892.8100
8019,29699.1100
8020,29944.1800
8021,30081.5500
8022,29209.8200
8023,29363.0200
8024,29003.2000
8025,28311.0700
8026,28550.2400
8027,28122.0200
8028,28268.7100
8029,28275.0700
8030,27946.4600
8031,27787.6100
8032,27657.2400
8033,27705.9400
8034,27267.1300
8035,27353.9300
8036,27390.8100
8037,27235.7100
8038,27114.8800
8039,26901.0900
8040,26893.8600
8041,26761.5200
8042,26895.4400
8043,26965.2800
8044,27578.6400
8045,27789.3400
8046,27308.4600
8047,27294.7100
8048,27118.3500
8049,27227.1600
8050,27498.7700
8051,28202.1400
8052,28550.4300
8053,28473.7100
8054,28513.0000
8055,28185.9800
8056,28221.9800
8057,28621.4200
8058,28542.6200
8059,28875.5600
8060,28855.1400
8061,28774.8300
8062,28331.6900
8063,28116.2800
8064,28204.6900
8065,28431.8000
8066,28471.6200
8067,28554.8800
8068,28619.6200
8069,28593.1700
8070,28461.6600
8071,28765.4000
8072,28371.2600
8073,28466.4800
8074,28524.0400
8075,28594.3000
8076,28397.7400
8077,28106.4100
8078,28146.5000
8079,27777.7500
8080,27565.7000
8081,26918.5800
8082,26151.3200
8083,25976.2400
8084,25997.0300
8085,26120.7700
8086,25939.3000
8087,25824.7200
8088,25281.3000
8089,25302.2800
8090,25495.4600
8091,25734.2200
8092,26291.8400
8093,26231.5400
8094,26270.0400
8095,26048.7200
8096,26179.3300
8097,25680.3300
8098,25664.0700
8099,25615.4800
8100,25703.5000
8101,25724.7300
8102,25527.8500
8103,26523.2300
8104,26515.5300
8105,26690.7600
8106,26681.4000
8107,26683.6800
8108,27159.0600
8109,27087.6300
8110,27352.6900
8111,27124.5500
8112,26790.2400
8113,26754.1200
8114,26468.9500
8115,26435.6700
8116,26222.4000
8117,26281.0000
8118,25945.3500
8119,26041.9300
8120,25954.8100
8121,26092.2700
8122,26042.6900
8123,26110.3100
8124,25821.0300
8125,25893.4000
8126,25682.8100
8127,25707.9300
8128,26308.4400
8129,26521.8500
8130,26503.9300
8131,26664.2800
8132,26848.4900
8133,26719.5800
8134,26725.6800
8135,26786.2000
8136,26566.7300
8137,26797.9500
8138,26667.3900
8139,26891.2600
8140,26786.7600
8141,26667.7100
8142,26906.7200
8143,27100.7600
8144,27547.3000
